"user_statuses_count","user_followers_count","full_text","user_url","user_location","user_description","user_profile_image_url_https","is_quote_status","quote_count","user_friends_count","full_text_norm","entities_user_mentions","entities_urls","in_reply_to_user_id_str","favorite_count","lang","user_created_at","user_listed_count","created_at","user_id_str","user_favourites_count","user_verified","source","in_reply_to_status_id_str","reply_count","in_reply_to_screen_name","id_str","entities_hashtags","text_sentiment","retweet_count","user_name","user_screen_name"
"None","None","Titik Nol Kilometer di Sota, Merauke, ujung paling timur Indonesia. Selangkah dari sini adalah wilayah Papua Nugini. Mulai Januari 2019, pemerintah akan membangun Pos Lintas Batas Negara Sota, menyusul tujuh PLBN yang sudah dibangun di Kalimantan, Nusa Tenggara Timur dan Papua.","None","None","None","None","None","None","None","Titik Nol Kilometer di Sota, Merauke, ujung paling timur Indonesia. Selangkah dari sini adalah wilayah Papua Nugini. Mulai Januari 2019, pemerintah akan membangun Pos Lintas Batas Negara Sota, menyusul tujuh PLBN yang sudah dibangun di Kalimantan, Nusa Tenggara Timur dan Papua.","","None","",8518,"None","None","None","2018-11-17 05:08","None","None","None","None","None",476,"","1063660241147977728","","neutral",2024,"Joko Widodo","jokowi"
"None","None","KM 84 ruas jalan Merauke - Sota, di Merauke. Dulu jalannya berlumpur. Orang yang melintas ke dan dari Boven Digoel sering sampai menginap di jalan. Padahal, jarak Merauke-Sota-Boven Digoel hanya 422 km. Dulu, jarak sejauh ini ditempuh berhari-hari, kini hanya delapan jam saja.","None","None","None","None","None","None","None","KM 84 ruas jalan Merauke - Sota, di Merauke. Dulu jalannya berlumpur. Orang yang melintas ke dan dari Boven Digoel sering sampai menginap di jalan. Padahal, jarak Merauke-Sota-Boven Digoel hanya 422 km. Dulu, jarak sejauh ini ditempuh berhari-hari, kini hanya delapan jam saja.","","None","",18228,"None","None","None","2018-11-17 01:55","None","None","None","None","None",1944,"","1063611603734605824","","neutral",5282,"Joko Widodo","jokowi"
"None","None","Tujuh impian anak muda Indonesia itu kini disimpan dalam Monumen Kapsul Waktu di Merauke: dari SDM yang cerdas mengungguli bangsa-bangsa lain, bebas korupsi, sampai jadi barometer pertumbuhan ekonomi dunia. Hanya dengan kerja bersama lintas generasi, impian ini bisa tercapai.","None","None","None","None","None","None","None","Tujuh impian anak muda Indonesia itu kini disimpan dalam Monumen Kapsul Waktu di Merauke: dari SDM yang cerdas mengungguli bangsa-bangsa lain, bebas korupsi, sampai jadi barometer pertumbuhan ekonomi dunia. Hanya dengan kerja bersama lintas generasi, impian ini bisa tercapai.","","None","",9057,"None","None","None","2018-11-16 12:51","None","None","None","None","None",600,"","1063414201438240769","","positive",1985,"Joko Widodo","jokowi"
"None","None","Bersama anak-anak Merauke yang membawa kapsul waktu untuk ditanam dalam cangkang di puncak Monumen Kapsul Waktu di Merauke. Di dalam kapsul itu tersimpan rapat impian anak muda Indonesia yang baru dibuka hampir 70 tahun mendatang.","None","None","None","None","None","None","None","Bersama anak-anak Merauke yang membawa kapsul waktu untuk ditanam dalam cangkang di puncak Monumen Kapsul Waktu di Merauke. Di dalam kapsul itu tersimpan rapat impian anak muda Indonesia yang baru dibuka hampir 70 tahun mendatang.","","None","",7724,"None","None","None","2018-11-16 06:33","None","None","None","None","None",444,"","1063319099944534016","","positive",2023,"Joko Widodo","jokowi"
"None","None","Dari ketinggian, bentuknya seperti logo Avengers. Tapi ini Monumen Kapsul Waktu di Merauke, Papua, yang saya resmikan pagi ini. Di dalamnya tersimpan rapat tujuh mimpi besar anak muda Indonesia untuk 70 tahun ke depan. Kelak di tahun 2085, kapsul ini dibuka oleh penerus kita.","None","None","None","None","None","None","None","Dari ketinggian, bentuknya seperti logo Avengers. Tapi ini Monumen Kapsul Waktu di Merauke, Papua, yang saya resmikan pagi ini. Di dalamnya tersimpan rapat tujuh mimpi besar anak muda Indonesia untuk 70 tahun ke depan. Kelak di tahun 2085, kapsul ini dibuka oleh penerus kita.","","None","",16581,"None","None","None","2018-11-16 04:40","None","None","None","None","None",909,"","1063290759716122625","","positive",5308,"Joko Widodo","jokowi"
"None","None","KTT ASEAN-AS di Singapura, pagi tadi. Satu dekade ini, ekspor Amerika Serikat ke ASEAN meningkat 81%, menciptakan 550.000 lapangan kerja di AS dan 3.000-an perusahaan AS beroperasi di ASEAN.Sebaliknya, investasi ASEAN di AS meningkat 1.000%. Ini hubungan yang sangat produktif.","None","None","None","None","None","None","None","KTT ASEAN-AS di Singapura, pagi tadi. Satu dekade ini, ekspor Amerika Serikat ke ASEAN meningkat 81%, menciptakan 550.000 lapangan kerja di AS dan 3.000-an perusahaan AS beroperasi di ASEAN.Sebaliknya, investasi ASEAN di AS meningkat 1.000%. Ini hubungan yang sangat produktif.","","None","",5684,"None","None","None","2018-11-15 08:11","None","None","None","None","None",681,"","1062981509416542208","","positive",1123,"Joko Widodo","jokowi"
"None","None","Bersama Wakil Presiden Amerika Serikat Mike Pence, dalam pertemuan bilateral di sela KTT ASEAN di Singapura, kemarin. Kami membahas tentang pembangunan masyarakat yang majemuk, perdagangan kedua negara, serta perdamaian dan keamanan di kawasan Indo Pasifik.","None","None","None","None","None","None","None","Bersama Wakil Presiden Amerika Serikat Mike Pence, dalam pertemuan bilateral di sela KTT ASEAN di Singapura, kemarin. Kami membahas tentang pembangunan masyarakat yang majemuk, perdagangan kedua negara, serta perdamaian dan keamanan di kawasan Indo Pasifik.","","None","",8013,"None","None","None","2018-11-15 01:17","None","None","None","None","None",1128,"","1062877290437107712","","positive",1640,"Joko Widodo","jokowi"
"None","None","Hari Rabu yang sungguh padat di Singapura. Pagi, siang, sore dan malam ini dengan aneka agenda KTT ASEAN, pertemuan bilateral dengan PM Australia Scott Morrison, Presiden Chile Sebastian Pinera, sampai Presiden Rusia Vladimir Putin, juga menyaksikan penandatanganan aneka MoU.","None","None","None","None","None","None","None","Hari Rabu yang sungguh padat di Singapura. Pagi, siang, sore dan malam ini dengan aneka agenda KTT ASEAN, pertemuan bilateral dengan PM Australia Scott Morrison, Presiden Chile Sebastian Pinera, sampai Presiden Rusia Vladimir Putin, juga menyaksikan penandatanganan aneka MoU.","","None","",7437,"None","None","None","2018-11-14 13:13","None","None","None","None","None",908,"","1062695039984271362","","positive",1417,"Joko Widodo","jokowi"
"None","None","Tahun 1967, ketika kawasan lain di dunia terpecah dan terjebak dalam perebutan kekuasaan dua negara adikuasa, para Pemimpin ASEAN sepakat untuk bersatu dan menciptakan kawasan damai dan sejahtera. Komitmen ASEAN sebagai satu keluarga itu masih dibutuhkan.","None","None","None","None","None","None","None","Tahun 1967, ketika kawasan lain di dunia terpecah dan terjebak dalam perebutan kekuasaan dua negara adikuasa, para Pemimpin ASEAN sepakat untuk bersatu dan menciptakan kawasan damai dan sejahtera. Komitmen ASEAN sebagai satu keluarga itu masih dibutuhkan.","","None","",7938,"None","None","None","2018-11-14 02:07","None","None","None","None","None",811,"","1062527505720999937","","positive",1653,"Joko Widodo","jokowi"
"None","None","Jauh-jauh ke Singapura, makannya tetap di restoran Indonesia. Hari ini, saya makan siang di restoran Bebek Goreng Pak Ndut di Lucky Plaza, Orchard Road. Di Singapura juga ada restoran Bebek Tepi Sawah, Sari Ratu, sampai Restoran Garuda. Sayang belum ada Sang Pisang ","None","None","None","None","None","None","None","Jauh-jauh ke Singapura, makannya tetap di restoran Indonesia. Hari ini, saya makan siang di restoran Bebek Goreng Pak Ndut di Lucky Plaza, Orchard Road. Di Singapura juga ada restoran Bebek Tepi Sawah, Sari Ratu, sampai Restoran Garuda. Sayang belum ada Sang Pisang ","","None","",23622,"None","None","None","2018-11-13 12:52","None","None","None","None","None",1765,"","1062327315957350400","","neutral",10943,"Joko Widodo","jokowi"
"None","None","Meninggalkan Jakarta pagi ini menuju Singapura untuk menghadiri KTT ASEAN pada 13-15 November 2018. Lalu, saya akan ke Port Moresby, Papua Nugini untuk hadir di KTT APEC pada 17-18 November 2018. Di sela dua KTT itu saya bertemu secara bilateral dengan pemimpin negara sahabat.","None","None","None","None","None","None","None","Meninggalkan Jakarta pagi ini menuju Singapura untuk menghadiri KTT ASEAN pada 13-15 November 2018. Lalu, saya akan ke Port Moresby, Papua Nugini untuk hadir di KTT APEC pada 17-18 November 2018. Di sela dua KTT itu saya bertemu secara bilateral dengan pemimpin negara sahabat.","","None","",7819,"None","None","None","2018-11-13 07:00","None","None","None","None","None",669,"","1062238752955748352","","neutral",1337,"Joko Widodo","jokowi"
"None","None","Bersilaturahmi dengan peserta Kongres Indonesia Millennial Movement Tahun 2018 di Istana Bogor, pagi ini. Saya senang bahwa melalui kongres ini para generasi milenial Indonesia berkomitmen untuk mempromosikan perdamaian dan pencegahan ekstremisme serta kekerasan.","None","None","None","None","None","None","None","Bersilaturahmi dengan peserta Kongres Indonesia Millennial Movement Tahun 2018 di Istana Bogor, pagi ini. Saya senang bahwa melalui kongres ini para generasi milenial Indonesia berkomitmen untuk mempromosikan perdamaian dan pencegahan ekstremisme serta kekerasan.","","None","",7238,"None","None","None","2018-11-12 09:19","None","None","None","None","None",405,"","1061911232012111873","","positive",1317,"Joko Widodo","jokowi"
"None","None","Ini suasana Pasar Cihaurgeulis, pasar tradisional di Bandung yang saya kunjungi pagi tadi. Saya membeli ubi, kangkung, dan bayam. Ternyata, harga bahan pokok di sini sama saja dengan harga di pasar-pasar yang sudah saya kunjungi seperti Pasar Bogor dan Pasar Anyar, Tangerang.","None","None","None","None","None","None","None","Ini suasana Pasar Cihaurgeulis, pasar tradisional di Bandung yang saya kunjungi pagi tadi. Saya membeli ubi, kangkung, dan bayam. Ternyata, harga bahan pokok di sini sama saja dengan harga di pasar-pasar yang sudah saya kunjungi seperti Pasar Bogor dan Pasar Anyar, Tangerang.","","None","",10425,"None","None","None","2018-11-11 07:28","None","None","None","None","None",907,"","1061521091040968704","","neutral",2044,"Joko Widodo","jokowi"
"None","None","Berbusana ala pemuda zaman kemerdekaan dan mengayuh sepeda onthel menyusuri kota dalam acara Gowes Bandung Lautan Sepeda, pagi ini. Begitulah saya memperingati Hari Pahlawan 2018 ini. Pakaian dan sepeda seperti ini untuk mengenang masa-masa perjuangan di tahun-tahun 1945.","None","None","None","None","None","None","None","Berbusana ala pemuda zaman kemerdekaan dan mengayuh sepeda onthel menyusuri kota dalam acara Gowes Bandung Lautan Sepeda, pagi ini. Begitulah saya memperingati Hari Pahlawan 2018 ini. Pakaian dan sepeda seperti ini untuk mengenang masa-masa perjuangan di tahun-tahun 1945.","","None","",14463,"None","None","None","2018-11-10 09:30","None","None","None","None","None",872,"","1061189266129055745","","positive",3256,"Joko Widodo","jokowi"
"None","None","Memperingati Hari Pahlawan 10 November tahun ini di Taman Makam Pahlawan Nasional Cikutra, Kota Bandung dengan mengheningkan cipta dan memanjatkan doa untuk arwah para pahlawan.","None","None","None","None","None","None","None","Memperingati Hari Pahlawan 10 November tahun ini di Taman Makam Pahlawan Nasional Cikutra, Kota Bandung dengan mengheningkan cipta dan memanjatkan doa untuk arwah para pahlawan.","","None","",7653,"None","None","None","2018-11-10 06:00","None","None","None","None","None",351,"","1061136516246720514","","neutral",1803,"Joko Widodo","jokowi"
"None","None","Mengenang mereka yang telah berkorban untuk tegak dan majunya bangsa Indonesia. Semoga para pahlawan beroleh tempat yang sebaik-baiknya di sisi Allah SWT.","None","None","None","None","None","None","None","Mengenang mereka yang telah berkorban untuk tegak dan majunya bangsa Indonesia. Semoga para pahlawan beroleh tempat yang sebaik-baiknya di sisi Allah SWT.","","None","",10198,"None","None","None","2018-11-10 03:51","None","None","None","None","None",424,"","1061104010592014338","","negative",3678,"Joko Widodo","jokowi"
"None","None","Meresmikan jalan tol Pejagan-Pemalang (segmen Brebes Timur-Sewaka) sepanjang 37,3 km dan Pemalang-Batang (segmen Sewaka-SS Pemalang) 5,4 km, pagi ini. Satu demi satu, daerah demi daerah, wilayah demi wilayah, pulau demi pulau, semakin terintegrasi.Titik perekonomian baru muncul.","None","None","None","None","None","None","None","Meresmikan jalan tol Pejagan-Pemalang (segmen Brebes Timur-Sewaka) sepanjang 37,3 km dan Pemalang-Batang (segmen Sewaka-SS Pemalang) 5,4 km, pagi ini. Satu demi satu, daerah demi daerah, wilayah demi wilayah, pulau demi pulau, semakin terintegrasi.Titik perekonomian baru muncul.","","None","",10822,"None","None","None","2018-11-09 11:11","None","None","None","None","None",870,"","1060852322232758272","","neutral",2559,"Joko Widodo","jokowi"
"None","None","AR Baswedan (1908-1986) adalah salah satu diplomat pertama Indonesia pasca proklamasi kemerdekaan. Ia berhasil melobi Liga Arab dan mendapatkan pengakuan dari Mesir bagi kedaulatan RI. Kemarin, AR Baswedan jadi satu dari enam tokoh yang menerima anugerah Pahlawan Nasional.","None","None","None","None","None","None","None","AR Baswedan (1908-1986) adalah salah satu diplomat pertama Indonesia pasca proklamasi kemerdekaan. Ia berhasil melobi Liga Arab dan mendapatkan pengakuan dari Mesir bagi kedaulatan RI. Kemarin, AR Baswedan jadi satu dari enam tokoh yang menerima anugerah Pahlawan Nasional.","","None","",4788,"None","None","None","2018-11-09 02:55","None","None","None","None","None",236,"","1060727551104937984","","positive",859,"Joko Widodo","jokowi"
"None","None","Atlet angkat besi nasional, Eko Yuli Irawan, bertandang ke Istana Merdeka, sepulang dari kejuaraan dunia angkat besi di Turkmenistan. Prestasinya di kejuaraan itu sungguh membanggakan kita: ia merebut medali emas di kelas 61 kilogram, sekaligus memecahkan rekor dunia.","None","None","None","None","None","None","None","Atlet angkat besi nasional, Eko Yuli Irawan, bertandang ke Istana Merdeka, sepulang dari kejuaraan dunia angkat besi di Turkmenistan. Prestasinya di kejuaraan itu sungguh membanggakan kita: ia merebut medali emas di kelas 61 kilogram, sekaligus memecahkan rekor dunia.","","None","",13204,"None","None","None","2018-11-08 11:07","None","None","None","None","None",589,"","1060489103513251841","","positive",3036,"Joko Widodo","jokowi"
"None","None","Diskusi sebelum ratas kemarin dengan Wapres dan beberapa menteri. Pemerintah ingin mempercepat penyediaan rumah bagi 945.000 ASN, 275.000 prajurit TNI, dan 360.000 anggota Polri. Tujuannya agar mereka semakin konsentrasi bekerja dan juga memberikan efek ganda untuk perekonomian.","None","None","None","None","None","None","None","Diskusi sebelum ratas kemarin dengan Wapres dan beberapa menteri. Pemerintah ingin mempercepat penyediaan rumah bagi 945.000 ASN, 275.000 prajurit TNI, dan 360.000 anggota Polri. Tujuannya agar mereka semakin konsentrasi bekerja dan juga memberikan efek ganda untuk perekonomian.","","None","",7668,"None","None","None","2018-11-08 02:15","None","None","None","None","None",700,"","1060355036440518657","","positive",1536,"Joko Widodo","jokowi"
"None","None","Menjajal Gesits di halaman istana, pagi tadi. Ini sepeda motor listrik karya anak bangsa yang dikembangkan sejak 2015 dan sudah uji coba dari Jakarta ke Bali. Satu-satunya produk impor di Gesits adalah baterai lithium ion penggeraknya. Saya dengar, bulan depan diproduksi massal.","None","None","None","None","None","None","None","Menjajal Gesits di halaman istana, pagi tadi. Ini sepeda motor listrik karya anak bangsa yang dikembangkan sejak 2015 dan sudah uji coba dari Jakarta ke Bali. Satu-satunya produk impor di Gesits adalah baterai lithium ion penggeraknya. Saya dengar, bulan depan diproduksi massal.","","None","",14662,"None","None","None","2018-11-07 10:18","None","None","None","None","None",1500,"","1060114222640652288","","neutral",4084,"Joko Widodo","jokowi"
"None","None","Di tengah situasi global ekonomi yang menurun, perang dagang yang masih ramai, pertumbuhan ekonomi Indonesia pada triwulan ketiga 2018 di angka 5,17% (yoy) itu cukup menggembirakan.","None","None","None","None","None","None","None","Di tengah situasi global ekonomi yang menurun, perang dagang yang masih ramai, pertumbuhan ekonomi Indonesia pada triwulan ketiga 2018 di angka 5,17% (yoy) itu cukup menggembirakan.","","None","",6596,"None","None","None","2018-11-07 03:40","None","None","None","None","None",670,"","1060014176389591041","","positive",1431,"Joko Widodo","jokowi"
"None","None","Menjajal langsung Kereta MRT Jakarta pagi ini. Gerbongnya nyaman dan tidak berisik. Berangkat dari Stasiun Bundaran HI, kereta ini melalui jalur bawah tanah sampai Stasiun Senayan, lalu jalur layang sampai Lebak Bulus dalam 30 menit. Insya Allah, MRT Jakarta rampung Maret 2019.","None","None","None","None","None","None","None","Menjajal langsung Kereta MRT Jakarta pagi ini. Gerbongnya nyaman dan tidak berisik. Berangkat dari Stasiun Bundaran HI, kereta ini melalui jalur bawah tanah sampai Stasiun Senayan, lalu jalur layang sampai Lebak Bulus dalam 30 menit. Insya Allah, MRT Jakarta rampung Maret 2019.","","None","",17884,"None","None","None","2018-11-06 10:08","None","None","None","None","None",1331,"","1059749472450703361","","positive",5343,"Joko Widodo","jokowi"
"None","None","Selamat pagi Indonesia","None","None","None","None","None","None","None","Selamat pagi Indonesia","","None","",17530,"None","None","None","2018-11-05 03:09","None","None","None","None","None",1103,"","1059281474044588033","","neutral",7954,"Joko Widodo","jokowi"
"None","None","Blusukan hari Minggu ke Pasar Anyar di Kota Tangerang, Banten. Ini pasar tradisional kedua yang saya kunjungi pekan ini. Berbincang dengan para pedagang sayur, buah-buahan, ayam, telur, hingga daging, saya dengar harga-harga bahan pokok sejauh ini stabil. Sebagian malah turun.","None","None","None","None","None","None","None","Blusukan hari Minggu ke Pasar Anyar di Kota Tangerang, Banten. Ini pasar tradisional kedua yang saya kunjungi pekan ini. Berbincang dengan para pedagang sayur, buah-buahan, ayam, telur, hingga daging, saya dengar harga-harga bahan pokok sejauh ini stabil. Sebagian malah turun.","","None","",7539,"None","None","None","2018-11-04 09:19","None","None","None","None","None",692,"","1059012234532151297","","neutral",1700,"Joko Widodo","jokowi"
"None","None","Menyusuri jalan-jalan Kota Tangerang ...","None","None","None","None","None","None","None","Menyusuri jalan-jalan Kota Tangerang ...","","None","",25216,"None","None","None","2018-11-04 04:28","None","None","None","None","None",2562,"","1058939110872637440","","neutral",8446,"Joko Widodo","jokowi"
"None","None","Mencoba menduduki sepeda motor modifikasi di arena pameran Indonesia Motorcycle Show 2018 di Jakarta, siang tadi. Produksi sepeda motor di Tanah Air sudah diekspor ke 45 negara. Yang menggembirakan, komponen lokal di industri sepeda motor Indonesia rata-rata di atas 90 persen.","None","None","None","None","None","None","None","Mencoba menduduki sepeda motor modifikasi di arena pameran Indonesia Motorcycle Show 2018 di Jakarta, siang tadi. Produksi sepeda motor di Tanah Air sudah diekspor ke 45 negara. Yang menggembirakan, komponen lokal di industri sepeda motor Indonesia rata-rata di atas 90 persen.","","None","",9540,"None","None","None","2018-11-03 12:09","None","None","None","None","None",750,"","1058692576734105600","","neutral",2030,"Joko Widodo","jokowi"
"None","None","Sungai Ciliwung di Jakarta yang masih dangkal. Kita memasuki musim hujan dengan waspada, mengingat ada 20 kota rawan banjir di Indonesia. Di kota-kota itu, kita telah melakukan normalisasi sungai, tanggul, dan kanal sepanjang 142 km. Semoga puncak musim tahun ini tanpa banjir.","None","None","None","None","None","None","None","Sungai Ciliwung di Jakarta yang masih dangkal. Kita memasuki musim hujan dengan waspada, mengingat ada 20 kota rawan banjir di Indonesia. Di kota-kota itu, kita telah melakukan normalisasi sungai, tanggul, dan kanal sepanjang 142 km. Semoga puncak musim tahun ini tanpa banjir.","","None","",8196,"None","None","None","2018-11-03 05:49","None","None","None","None","None",762,"","1058596898381037568","","neutral",2126,"Joko Widodo","jokowi"
"None","None","Hingga hari ini, tim gabungan telah mengevakuasi 67 kantong jenazah, lokasi badan pesawat, bahkan mengangkat kotak hitam Lion Air JT-610 dari dasar laut. Terima kasih kepada 859 orang di tim gabungan yang telah bekerja keras melakukan pencarian itu. Semoga tidak terulang lagi.","None","None","None","None","None","None","None","Hingga hari ini, tim gabungan telah mengevakuasi 67 kantong jenazah, lokasi badan pesawat, bahkan mengangkat kotak hitam Lion Air JT-610 dari dasar laut. Terima kasih kepada 859 orang di tim gabungan yang telah bekerja keras melakukan pencarian itu. Semoga tidak terulang lagi.","","None","",9351,"None","None","None","2018-11-02 13:39","None","None","None","None","None",427,"","1058352922533085186","","negative",2335,"Joko Widodo","jokowi"
"None","None","Di antara para milenial BUMN di Jakarta, semalam. Merekalah, para milenal ini, yang dapat merespon dengan cepat perubahan-perubahan yang terjadi. Kalau tidak cepat, maka negara ini, negara kita, bangsa ini, akan tertinggal oleh negara-negara lain.","None","None","None","None","None","None","None","Di antara para milenial BUMN di Jakarta, semalam. Merekalah, para milenal ini, yang dapat merespon dengan cepat perubahan-perubahan yang terjadi. Kalau tidak cepat, maka negara ini, negara kita, bangsa ini, akan tertinggal oleh negara-negara lain.","","None","",7347,"None","None","None","2018-11-02 08:32","None","None","None","None","None",558,"","1058275570612559872","","positive",1583,"Joko Widodo","jokowi"
"None","None","Menyaksikan karya-karya hasil riset di Indonesia Science Expo 2018 kemarin. Perkembangan teknologi diiringi tantangan baru soal moralitas. Misalnya, muncul media tanpa redaksi membuat semua bisa jadi pewarta, terlepas benar atau tidaknya informasi yang diberitakannya.","None","None","None","None","None","None","None","Menyaksikan karya-karya hasil riset di Indonesia Science Expo 2018 kemarin. Perkembangan teknologi diiringi tantangan baru soal moralitas. Misalnya, muncul media tanpa redaksi membuat semua bisa jadi pewarta, terlepas benar atau tidaknya informasi yang diberitakannya.","","None","",5317,"None","None","None","2018-11-02 02:07","None","None","None","None","None",345,"","1058178810888126464","","positive",1109,"Joko Widodo","jokowi"
"None","None","Di balik pembangunan infrastruktur Tanah Air, ada kontribusi besar para pekerja konstruksi yang unggul dan berkompeten. Hari ini saya menyerahkan 10.000 sertifikat kompetensi kepada tenaga kerja konstruksi itu. Jauh dari cukup, tapi tahun depan saya minta naik 10 kali lipat.","None","None","None","None","None","None","None","Di balik pembangunan infrastruktur Tanah Air, ada kontribusi besar para pekerja konstruksi yang unggul dan berkompeten. Hari ini saya menyerahkan 10.000 sertifikat kompetensi kepada tenaga kerja konstruksi itu. Jauh dari cukup, tapi tahun depan saya minta naik 10 kali lipat.","","None","",9607,"None","None","None","2018-10-31 11:31","None","None","None","None","None",733,"","1057595887306719233","","positive",2402,"Joko Widodo","jokowi"
"None","None","Blusukan tengah malam ke Pasar Bogor, mengobrol dengan pedagang sayur, tempe, dan ayam. Harga sawi hijau dan buncis turun, alpukat dan ayam naik sedikit. Harga naik dan turun itu biasa dalam perdagangan. Ini sejalan dengan makro ekonomi kita. Inflasi stabil, harga pasar stabil.","None","None","None","None","None","None","None","Blusukan tengah malam ke Pasar Bogor, mengobrol dengan pedagang sayur, tempe, dan ayam. Harga sawi hijau dan buncis turun, alpukat dan ayam naik sedikit. Harga naik dan turun itu biasa dalam perdagangan. Ini sejalan dengan makro ekonomi kita. Inflasi stabil, harga pasar stabil.","","None","",12735,"None","None","None","2018-10-31 03:27","None","None","None","None","None",1114,"","1057474195938934784","","neutral",3027,"Joko Widodo","jokowi"
"None","None","Serpihan pesawat dan barang milik penumpang Lion Air JT-610 yang diangkat dari laut dan dievakuasi ke Tanjung Priok, Jakarta. Lebih 30 kapal dan helikopter, dan para penyelam saat ini tengah bekerja keras melakukan pencarian badan pesawat, kotak hitam, dan para korban.","None","None","None","None","None","None","None","Serpihan pesawat dan barang milik penumpang Lion Air JT-610 yang diangkat dari laut dan dievakuasi ke Tanjung Priok, Jakarta. Lebih 30 kapal dan helikopter, dan para penyelam saat ini tengah bekerja keras melakukan pencarian badan pesawat, kotak hitam, dan para korban.","","None","",8229,"None","None","None","2018-10-30 13:00","None","None","None","None","None",351,"","1057255868473860096","","negative",2428,"Joko Widodo","jokowi"
"None","None","Di antara keluarga korban musibah jatuhnya pesawat Lion Air JT-610, saya ikut merasakan duka yang amat dalam. Sampai saat ini, para petugas gabungan dari pemerintah dan swasta sedang bekerja sekeras-kerasnya di lokasi musibah agar badan pesawat dan korban segera ditemukan.","None","None","None","None","None","None","None","Di antara keluarga korban musibah jatuhnya pesawat Lion Air JT-610, saya ikut merasakan duka yang amat dalam. Sampai saat ini, para petugas gabungan dari pemerintah dan swasta sedang bekerja sekeras-kerasnya di lokasi musibah agar badan pesawat dan korban segera ditemukan.","","None","",9210,"None","None","None","2018-10-30 03:03","None","None","None","None","None",372,"","1057105808473780224","","negative",2384,"Joko Widodo","jokowi"
"None","None","Saya merasakan kerisauan yang mendalam dari seluruh keluarga penumpang dan awak pesawat Lion Air JT610 yang jatuh pagi ini. Kita mengerahkan segenap upaya terbaik untuk menemukan para korban. Semoga Allah SWT melimpahkan kesabaran, kekuatan, dan kemudahan untuk kita semua.","None","None","None","None","None","None","None","Saya merasakan kerisauan yang mendalam dari seluruh keluarga penumpang dan awak pesawat Lion Air JT610 yang jatuh pagi ini. Kita mengerahkan segenap upaya terbaik untuk menemukan para korban. Semoga Allah SWT melimpahkan kesabaran, kekuatan, dan kemudahan untuk kita semua.","","None","",23130,"None","None","None","2018-10-29 08:48","None","None","None","None","None",1007,"","1056830018158919680","","positive",13144,"Joko Widodo","jokowi"
"None","None","Beskap hitam bercorak emas dengan mahkota seolah raja,lalu diarak dengan kereta yang dihela dua ekor kuda. Tumben? Ini acara Festival Keraton dan Masyarakat Adat ASEAN 2018 di Sumenep, kemarin. Kita ingin meningkatkan peran keraton sebagai pelestari budaya dan pariwisata daerah.","None","None","None","None","None","None","None","Beskap hitam bercorak emas dengan mahkota seolah raja,lalu diarak dengan kereta yang dihela dua ekor kuda. Tumben? Ini acara Festival Keraton dan Masyarakat Adat ASEAN 2018 di Sumenep, kemarin. Kita ingin meningkatkan peran keraton sebagai pelestari budaya dan pariwisata daerah.","","None","",7824,"None","None","None","2018-10-29 02:38","None","None","None","None","None",439,"","1056736988500418560","","positive",1339,"Joko Widodo","jokowi"
"None","None","Sembilan puluh tahun yang lalu, para pemuda menegaskan semangat terhadap cita-cita Indonesia yang merdeka. Hari ini, 28 Oktober 2018, saya mengajak para pemuda bergandeng tangan memajukan Indonesia dengan semangat yang sama seperti pemuda-pemudi yang berikrar di tahun 1928 itu.","None","None","None","None","None","None","None","Sembilan puluh tahun yang lalu, para pemuda menegaskan semangat terhadap cita-cita Indonesia yang merdeka. Hari ini, 28 Oktober 2018, saya mengajak para pemuda bergandeng tangan memajukan Indonesia dengan semangat yang sama seperti pemuda-pemudi yang berikrar di tahun 1928 itu.","","None","",10536,"None","None","None","2018-10-28 06:21","None","None","None","None","None",409,"","1056430829369507845","","positive",4638,"Joko Widodo","jokowi"
"None","None","Biaya transportasi dan logistik di Madura yang mahal membuat pulau itu kurang berkembang, angka kemiskinannya lebih tinggi dari daerah lain Jawa Timur. Karena itulah, mulai kemarin, tarif tol Jembatan Suramadu kita bebaskan. Ini semata-mata agar ekonomi Madura lebih berkembang.","None","None","None","None","None","None","None","Biaya transportasi dan logistik di Madura yang mahal membuat pulau itu kurang berkembang, angka kemiskinannya lebih tinggi dari daerah lain Jawa Timur. Karena itulah, mulai kemarin, tarif tol Jembatan Suramadu kita bebaskan. Ini semata-mata agar ekonomi Madura lebih berkembang.","","None","",13393,"None","None","None","2018-10-28 01:49","None","None","None","None","None",1339,"","1056362254600466432","","neutral",3534,"Joko Widodo","jokowi"
"None","None","Bertolak ke Provinsi Jawa Timur, siang ini, untuk serangkaian kunjungan kerja.","None","None","None","None","None","None","None","Bertolak ke Provinsi Jawa Timur, siang ini, untuk serangkaian kunjungan kerja.","","None","",11778,"None","None","None","2018-10-27 09:02","None","None","None","None","None",970,"","1056108929615192064","","neutral",1878,"Joko Widodo","jokowi"
